Dev ID,AI Interview completed date,Country,Job role,Resume Skills,AI vetted skills,AI Soft Skills Result,AI Coding test result,AI Proctoring score,Human Interview passed,Gender
65316,07/11/24 5:27,India,Mobile Application Developer,"Swift, SwiftUI, Objective-C, Python, Dart, C#, Langchain, Langraph, Langfuse, Django, FastAPI, Postgres SQL, CoreData, RealmDB, SOAP API Integration, REST API Integration, Restful API Integration, MVVM, MVC, VIPER, MVVMC, Multithreading, Third Party Integrations, GitHub, Sourcetree, Bitbucket, Test Driven Development (TDD), Postman, iOS Development: Junior, Android Development: Junior, React Native: Junior, Flutter: Junior, REST APIs: Junior","Swift, SwiftUI, Objective-C, Python, Dart, C#, Langchain, Langraph, Langfuse, Django, FastAPI, Postgres SQL, CoreData, RealmDB, SOAP API Integration, REST API Integration, Restful API Integration, MVVM, MVC, VIPER, MVVMC, Multithreading, Third Party Integrations, GitHub, Sourcetree, Bitbucket, Test Driven Development (TDD), Postman, iOS Development: Junior | Android Development: Junior | React Native: Junior | Flutter: Junior | REST APIs: Junior",Good,Junior,96,Null,Male
65326,07/11/24 5:32,India,Senior Fullstack Engineer,"SQL, XML, Java, Python, PHP, CSS, TypeScript, Kotlin, Dart, HTML, C#, Jenkins, GitHub Actions, Git, Subversion, PowerBI, BIRT, IBM Maximo, Microsoft Azure, Google Cloud Platform, Docker, Kubernetes, RedHat OpenShift, Spring Boot, React JS, Angular, Laravel, Bash, PowerShell, YAML, Prometheus, Grafana, ELK Stack, GitLab",Python: Junior | React JS: Junior | AWS: Junior,Average,Not Experienced,52,Null,Male
65334,07/11/24 5:40,India,Senior Fullstack Engineer,"Java, Python, HTML, CSS, JavaScript, TypeScript, SQL, ReactJS, Git, GitHub, JSP, Spring, Hibernate, MySQL, OpenCV, TensorFlow",Python: Junior | ReactJS: Junior | AWS: Mid-level,Good,Mid-level,97,Null,Male
65331,07/11/24 5:49,India,Senior Backend Engineer,"HTML, CSS, JavaScript, Angular, Bootstrap, AJAX, Node.js, React, Express.js, Microservices, MongoDB, Redis, PostgreSQL, Symfony, TypeScript, NestJS, MySQL, MSSQL, PHP, GitHub, GitLab, Docker",Node.js: Junior | AWS: Junior | Python: Not experienced,Average,Junior,100,Null,Male
65336,07/11/24 5:49,Sri Lanka,Senior Fullstack Engineer,"C#, Python, JavaScript, TypeScript, Java, HTML, CSS, TailwindCSS, Node.js, ReactJS, .NET Core, Django, MSSQL, MySQL, MongoDB, PostgreSQL, Git, Azure, AWS",Python: Not experienced | ReactJS: Junior | AWS: Junior,Average,Mid-level,82,Null,Not determined
65341,07/11/24 5:55,India,Senior Fullstack Engineer,"C++, JavaScript, Ruby, TypeScript, Python, Ruby on Rails, React JS, Postgres, AWS, Nest.js, Pandas, Next.js, CRM Integration, GCP",Python: Junior | React JS: Junior | AWS: Junior,Good,Mid-level,100,Null,Male
65343,07/11/24 6:00,Pakistan,Senior Fullstack Engineer,"C#, .NET, TypeScript, Angular, Python, C/C++, Java, SQL, MQL4, MQL5, JavaScript, Visual Studio, Visual Code, PyCharm, Eclipse, Anaconda, Spider, Android Studio, SQL Server, Jira",Python: Junior | React: Junior | AWS: Not experienced,Average,Junior,89,Null,Male
65349,07/11/24 6:00,India,Senior Fullstack Engineer,"Django, Python, SQLite, HTML, CSS, JavaScript, MySQL, jQuery, Bootstrap, C Language, MySQL Workbench, PHP Core",Python: Junior | React: Junior | AWS: Junior,Average,Mid-level,100,Null,Female
65345,07/11/24 6:04,India,Senior Fullstack Engineer,"Java, C, Python, JavaScript, HTML, CSS, Spring Boot, Hibernate, React, Git, GitHub, Maven, MySQL, Data Structures, Algorithms, Object-Oriented Programming",Python: Not experienced | AWS: Not experienced,Not Experienced,Mid-level,62,Null,Male
65351,07/11/24 6:28,India,Senior Software Engineer,"Python, Scikit-learn, XGBoost, PyTorch, Keras, ONNX, PySpark, Streamlit, Dash, Dataiku, Kubeflow, AWS SageMaker, AzureML Studio, Databricks, MLflow, Vertex AI, Docker, Kubernetes, Git CICD, Jenkins, Grafana, Prometheus, Jira, Confluence, Linux Shell Scripting, CentOS, Debian, Express, MongoDB, NodeJS, Flask, Web Scraping",Python: Junior | AWS: Junior | Fast API: Junior | Web Sockets: Junior,Good,Not experienced,100,Null,Not determined
65357,07/11/24 6:30,India,Senior DevOps Engineer,"AWS, Jenkins, GitHub CI, Bitbucket Pipelines, Code Pipeline, Python, Bash, Prometheus, Grafana, Loki, Alert Manager, Robusta, New Relic, Terraform, CloudFormation, Kubernetes, Docker, CI/CD",Python: Mid-level | Jenkins: Senior | Kubernetes: Mid-level | Docker: Junior | CI/CD: Mid-level,Good,Junior,93,Null,Male
65356,07/11/24 6:31,India,Senior Backend Engineer,"Node.js, React JS, Git, Mongo, Redis, Docker, TypeScript, JavaScript, Postman, Java and Node.js: Junior | AWS: Junior | Python: Junior",Node.js: Junior | AWS: Junior | Python: Junior,Average,Junior,97,Null,Female
65372,07/11/24 6:34,India,UI Developer,"HTML, CSS, JavaScript, Core Java, Advance Java, OOPS, React JS, SQL",React JS: Not experienced | TypeScript: Not experienced | WebSockets: Not experienced,Below Average,Not Experienced,93,Null,Female
65363,07/11/24 6:40,India,Senior Backend Engineer,"JavaScript, TypeScript, PHP, SQL, HTML/CSS, Node.js, React, Restful APIs, Microservices, MongoDB, PostgreSQL, Git, Docker, AWS, VS Code, Data Structures and Algorithms, System Design",Node.js: Junior | AWS: Junior | Python: Not experienced,Average,Mid-level,93,Null,Not determined
65365,07/11/24 6:40,India,Senior Backend Developer,"Software Design, Development, Testing and Debugging, Monitoring, REST, Agile, CICD, React, MongoDB, SaaS, NodeJS, Object-Oriented Design, Data Structures and Algorithms, SDLC, Java, JavaScript, PHP, AWS, MySQL, Redux, Git, AJAX, Redis, jQuery, Kafka, RabbitMQ, MVC, Docker, Jenkins, TypeScript, ES6, Spring Boot, React Native",JavaScript: Junior | REST: Junior | AWS: Mid-level | Docker: Junior,Good,Senior,63,Null,Male
65381,07/11/24 6:49,India,UX Designer,"Figma, Miro, Adobe Illustrator, Adobe Photoshop, Adobe InDesign, Microsoft Office, User Flow, Storytelling, Wireframing, Prototyping, User Research, Design Thinking, Affinity Mapping, SWOT Analysis, Journey Maps, User Experience Design, UX Design",User Experience Design: Mid-level | Information Architecture: Mid-level | Design Testing: Mid-level,Good,Null,82,Null,Female
65376,07/11/24 6:49,India,Supply Chain Specialist,"Oracle NetSuite, Order Management, Order Processing, Quote to Cash, Sales Order, Purchase Order, Pricing, Sales Operations, Invoicing, Supply Chain Management, Salesforce, SAP ERP, Supply Chain Optimization",Order Management: Junior | Demand Forecasting: Not experienced | Inventory Management: Junior | Vendor Relationships: Junior | Analytical Skills: Not experienced,Average,Null,100,Null,Female
65378,07/11/24 7:01,India,DevOps Engineer,"AWS, Azure, Docker, Jenkins, Git, CodeBuild, Ansible, Terraform, Kubernetes, VPC, Load Balancers, DNS, Troubleshooting, Root Cause Analysis, Python, Bash, DevOps",DevOps: Junior | Kubernetes: Junior | Terraform: Junior,Average,Junior,56,Null,Male
65391,07/11/24 7:21,India,DevOps Engineer,"CI/CD, Linux, AWS, Git, GitLab, Jenkins, Docker, Nginx, MySQL, Kubernetes, Python, Ansible, Terraform, SonarQube, Shell Scripting, DevOps",Kubernetes: Junior | Terraform: Junior,Average,Senior,89,Null,Male
65397,07/11/24 7:24,India,Supply Chain Specialist,"Supply Chain Process Optimization, Demand Forecasting, Inventory Management, Vendor Relationship Management, Analytical Reporting, KPI Monitoring, Data-Driven Decision Making, Supply Chain Software Proficiency, Cross-Functional Collaboration, Strong Written & Verbal Communication",Supply Chain Optimization: Junior | Demand Forecasting: Junior | Inventory Management: Mid-level | Vendor Relationships: Junior | Analytical Skills: Junior,Average,Null,98,Null,Male
65371,07/11/24 7:28,Sri Lanka,Senior Fullstack Engineer,"Java, C, Python, HTML, CSS, Bootstrap, PHP, JavaScript, Laravel, Angular JS, Spring Boot, React, Node.js, MySQL, MSSQL, MongoDB, Git, Selenium, JMeter, React",AWS: Not experienced,Not Experienced,Not Experienced,Null,Null,Not determined
65395,07/11/24 7:29,India,Mobile Engineer,"React Native, React JS, Ionic Framework, CSS3, HTML5, Flutter, Firebase, MySQL, C, C++, Java, SwiftUI, JavaScript, TypeScript, Android Studio, Xcode, VS Code, Git, Bitbucket, Azure",React Native: Junior | iOS Development: Junior | Android Development: Junior,Below Average,Senior,100,Null,Male
65394,07/11/24 7:30,India,DevOps Engineer,"DevOps, Azure DevOps, Docker, Kubernetes, C#, SQL, Azure, Azure App Services, Linux, Windows Server Admin, Infrastructure, VMSS, Network Security Groups, Terraform, CI/CD, ARM, Git, GitOps, ArgoCD, Jenkins, Splunk",DevOps: Junior | Kubernetes: Junior | Terraform: Junior,Average,Senior,97,Null,Male
65393,07/11/24 7:32,India,LiDAR Annotator,"AutoCAD, BricsCAD, Aurora, AI & Prompt Engineering, SQL, Google Sheets, Tableau, Python, JavaScript, Figma, NumPy, Pandas, Matplotlib, Gen AI, PowerBI",3D Point Cloud Annotation: Mid-level | LiDAR Data Processing: Mid-level | Sensor Fusion Techniques: Mid-level | Spatial Coordinate Systems Knowledge: Mid-level,Good,Senior,Null,Null,Male
65403,07/11/24 7:38,India,Senior Fullstack Engineer,"C, C++, HTML, Tailwind CSS, Bootstrap, JavaScript, TypeScript, React.js, Node.js, Express.js, Laravel, REST API, MongoDB, MySQL, HarperDB, No-SQL, Git, Python",React.js: Junior | AWS: Not experienced,Good,Not Experienced,Null,Null,Male
65400,07/11/24 7:38,India,C Programmer,"C, C++, Java, Python, SQL, HTML, CSS, JavaScript, PHP, R, Kotlin, ReactJS, Pandas, NumPy, Matplotlib, Scikit-learn, Bootstrap, Postman API, Git, AWS, Google Cloud, MATLAB, RStudio, Photoshop, Premiere Pro, Machine Learning, Database Management, AI/ML, Neural Networks, Operating Systems, DSA, Statistical Data Analysis, Software Development Models, Cloud Computing, Computer Network, Theory of Computation, Object Oriented Programming, Image and Video Processing",C Programming: Junior | CPLEX: Junior | Operations Research: Mid-level,Excellent,Senior,63,Null,Male
65389,07/11/24 7:44,India,Senior Fullstack Developer,"TypeScript, JavaScript, HTML, CSS, Node.js, Nest.js, Express.js, Redis, Kafka, React, Redux, Next.js, Firebase Firestore, MongoDB, SQL, PostgreSQL, GCP, AWS, Git, GitHub Actions, CI/CD, Team Player, Excellent Communication, Fast Learner, Adaptable, Go-getter, Python",Python: Mid-level | React: Mid-level | Node.js: Mid-level | AWS: Junior | DevOps: Senior,Good,Junior,99,Null,Male
65405,07/11/24 7:52,India,Senior Fullstack Engineer,"ReactJS, React Native, Redux, HTML, CSS, JavaScript, TypeScript, NodeJS, Core Java, AWS Services, AWS Lambda, AWS DynamoDB, AWS S3 Bucket, SQL, Git, Jira, Python",ReactJS: Junior | AWS: Junior,Average,Not Experienced,78,Null,Male
65399,07/11/24 7:52,India,Senior Backend Developer,"Java, Spring Boot, MSSQL, MySQL, MongoDB, Ext JavaScript, Microservices, ASP.NET, C#, Node JS, SQL Server, JavaScript, Web Services, XML, Jenkins, Selenium, React Native",JavaScript: Junior | RESTful services: Junior | AWS: Junior,Below Average,Mid-level,85,TRUE,Male
65401,07/11/24 7:53,India,Senior Fullstack Engineer,"Java, JBDC, HTML, MySQL, JavaScript, React.js, CSS, PostgreSQL, Python",React.js: Mid-level | AWS: Junior,Good,Junior,88,Null,Male
65411,07/11/24 7:56,India,Senior Fullstack Engineer,"C, C++, Python, SQL, JavaScript, NumPy, Pandas, Scikit-learn, Keras, TensorFlow, OpenCV, ReactJS, NodeJS, Git",Python: Not experienced | ReactJS: Junior | AWS: Not experienced,Good,Not Experienced,99,Null,Male
65402,07/11/24 8:01,India,C Programmer,"DSA, C, C++, OOPS, System Design, Java, SQL, JavaScript, C Programming",Cplex: Junior | Operations Research: Junior,Good,Mid-level,96,Null,Male
65407,07/11/24 8:02,Pakistan,Senior Fullstack Engineer,"HTML, CSS, JavaScript, Elementor, Bootstrap, WordPress, Python, Adobe PS, SQL, Database",React: Junior | AWS: Junior,Below Average,Mid-level,80,Null,Female
65406,07/11/24 8:06,India,Senior Backend Engineer,"Node.js, Angular, React, AWS, Microservices, MySQL, PostgreSQL, MongoDB, PHP, ExpressJS, Serverless, React Native, DynamoDB, Lambda, API Gateway, SES, SQS, SNS, Event Bridge, Step Functions, S3 Streams, Parameter Store, Lambda Extensions, AppSync, Amplify, Glue Job, S3 Datalake, Glue Crawlers, Redshift, EC2, VPC Peering, VPC Endpoints, Route53, ELB, AMI, NAT Gateway, Internet Gateway, Datadog Integration",Node.js: Mid-level | AWS: Mid-level | Python: Junior,Good,Junior,100,Null,Male
65413,07/11/24 8:06,India,Supply Chain Specialist,"Business Process Improvement, Supplier Relations, Adaptability, Critical Thinking, Interpersonal Skills, Photo Editing, Digital Illustration Software, Microsoft Office, Problem Solving, Attention to Detail, External Communication Skills, Presentation Skills, Supply Chain Optimization",Demand Forecasting: Mid-level | Inventory Management: Junior | Vendor Relationships: Junior | Analytical Skills: Junior,Average,Null,97,Null,Male
65420,07/11/24 8:19,India,Senior Backend Engineer,"PHP, JavaScript, Python, C, Java, Laravel, ExpressJS, MySQL, MongoDB, Git, Linux, Dockers, AWS, Google Cloud, Firebase, CI/CD, REST APIs, MVC, Node.js",Node.js: Junior | AWS: Junior | Python: Mid-level,Average,Senior,99,Null,Male
65432,07/11/24 8:27,India,Senior Fullstack Engineer,"Python, Flask, React, HTML, CSS, JavaScript, TypeScript, Angular, MySQL, MongoDB Atlas, Postman, AWS, Git",Python: Junior | React: Not experienced | AWS: Not experienced,Below Average,Not Experienced,63,Null,Female
65431,07/11/24 8:35,India,Supply Chain Specialist,"Operations Management, Project Management, Logistics Management, Strategic Planning, Supply Chain Management, Team Leadership, KPI Monitoring, Inventory Management, Strategy & Planning, Risk Assessment, Solution Design, Implementation & Review, Supply Chain Optimization",Demand Forecasting: Junior | Inventory Management: Mid-level | Vendor Relationships: Junior | Analytical Skills: Junior,Good,Null,24,Null,Male
65433,07/11/24 8:43,India,Frontend Developer,"HTML, CSS, JavaScript, React JS, Next JS, React Native, React-Redux, Node JS, Webpack, Git, Micro-services, Bit-bucket, Postman, Webmethods.io, On-Premise",JavaScript: Mid-level | Git: Junior | Vue.js: Junior,Good,Not Experienced,95,Null,Male
65422,07/11/24 8:46,India,Senior Software Engineer,"Python, Django, FastAPI, Django REST Framework, MySQL, PostgreSQL, Docker, Kubernetes, Celery, RabbitMQ, AWS, Git, HTML, CSS, PyTorch, SpaCy, React",Python: Junior | Django: Junior | MySQL: Junior,Average,Junior,94,Null,Male
65430,07/11/24 8:56,Pakistan,Senior Backend Engineer,"MERN, Blockchain, AI, MongoDB, MySQL, GraphQL, Redis, Project Management, Redux, AWS, CI/CD, Sockets, EC2, S3, CloudFront, Code Pipelines, SNS, Ecommerce, Problem Solving, Solidity, Mocha, Node.js",AWS: Junior | Python: Junior,Average,Mid-level,57,Null,Male
65435,07/11/24 9:05,India,Senior Software Engineer,"C++, HTML5, CSS3, JavaScript, SQL, React.js, Node.js, Express.js, Redux Toolkit, Socket.IO, Tailwind-CSS, MySQL, MongoDB, Git, Github, Postman API",React.js: Mid-level | Python: Mid-level | Angular: Junior | MySQL: Mid-level | Django: Junior,Good,Mid-level,100,Null,Male
65440,07/11/24 9:05,Null,Frontend Developer,"Java, JavaScript, TypeScript, Python, SQL, C++, OOP, J2EE, React.js, React Native, Next.js, Angular, Bootstrap, JUnit, Selenium, Jest, Jasmine, Mocha, CI/CD, Jenkins, Git, Docker, Postman, AWS, Azure, GCP, MySQL, PostgreSQL, MongoDB, Agile, Test-Driven Development, SDLC, TDLC",JavaScript: Junior | Git: Junior | Vue.js: Mid-level,Average,Senior,95,Null,Male
65442,07/11/24 9:09,India,Senior Fullstack Engineer,"C, Python, HTML, CSS, JavaScript, MySQL, MongoDB, Express JS, NodeJS, React JS, Restful API, UI Tools, Git&Github",Python: Junior | React JS: Junior | AWS: Junior,Average,Junior,75,Null,Female
65450,07/11/24 9:10,India,Technical Product Manager,"Product Management, Requirements Management, Analysis, Communication, Presentation Skills, Stakeholder Engagement, Customer Experience Enhancement, Agile Methodologies, Business Analysis, Problem Solving, Feature Prioritization, Requirement Gathering, Scaled Agile Framework, Experimentation, A/B Testing, Wireframes, Swagger, Postman, SOAP UI, Slack, GitHub, Trello, Visio, InVision App, Balsamiq, Justinmind, Figma, Snagit, Camtasia, Captivate, Azure DevOps, Jira, Rally, Confluence, MS Project, RoboHelp, Microsoft Office Suite",Product Management: Mid-level | Agile Methodologies: Mid-level | Product Lifecycle: Mid-level | Team Management: Junior,Good,Null,Null,Null,Female
65444,07/11/24 9:12,India,Frontend Developer,"Java, JavaScript, TailwindCSS, Node.js, Express.js, ReactJS, Redux, Git, VSCode, GitHub",JavaScript: Junior | Git: Junior | Vue.js: Not experienced,Average,Not experienced,99,Null,Female
65448,07/11/24 9:15,India,Senior DevOps Engineer,"Git, Maven, Gradle, Jenkins, SonarQube, JFrog, Nexus, Terraform, Docker, Kubernetes, AWS, EC2, IAM, S3, VPC, Load Balancer, AutoScaling, EKS, AMI, Route 53, Shell, YAML, Python",Jenkins: Mid-level | Kubernetes: Mid-level | Docker: Junior | CI/CD: Mid-level,Average,Not Experienced,95,Null,Male
65457,07/11/24 9:19,Bangladesh,Senior Fullstack Engineer,"C, C++, Python, JavaScript, Django, Django Rest Framework, MySQL, SQLite, React, Bootstrap, HTML/CSS, JWT, REST APIs, Docker",Python: Junior | React: Junior | AWS: Not experienced,Average,Not experienced,98,Null,Not determined
65451,07/11/24 9:21,India,Frontend Developer,"Java, C, Python, Servlets, HTML, CSS, JavaScript, PHP, React, Node.js, AWS, Git, MongoDB, MySQL",JavaScript: Junior | Git: Mid-level | Vue.js: Mid-level,Good,Mid-level,90,Null,Female
65459,07/11/24 9:39,India,LiDAR Annotator,"MS Office, Data Annotation, ITES-BPO, English Typing, 3D Point Cloud Annotation, LiDAR Data Processing, Sensor Fusion Techniques, Spatial Coordinate Systems Knowledge",3D Point Cloud Annotation: Junior | LiDAR Data Processing: Mid-level | Sensor Fusion Techniques: Junior | Spatial Coordinate Systems Knowledge: Senior,Good,Not Experienced,56,Null,Male
65473,07/11/24 9:42,Bangladesh,Senior Fullstack Engineer,"Python, Django, HTML, CSS, JavaScript, React JS, Git, C/C++",Python: Not experienced | React JS: Not experienced | AWS: Not experienced,Below Average,Mid-level,77,Null,Male
65476,07/11/24 9:43,India,UX Designer,"Figma, Illustrator, Photoshop, InDesign, Adobe XD, Sketch, Balsamiq, Zeplin, InVision, Information Architecture, User Journey Mapping, Heuristic Evaluation, User Empathy Mapping, Task Analysis, Visual Design, Interaction Design, Design Systems, Typography, Color Theory, Iconography, User Interviews, Surveys and Questionnaires, Usability Testing, Persona Creation, Competitor Analysis, UX Design",Information Architecture: Junior | Design Testing: Mid-level,Good,Null,Null,Null,Female
65468,07/11/24 9:47,India,Senior Backend Engineer,"Java, JavaScript, Data Structures and Algorithms, Spring Boot, Spring, Hibernate, JSP, Servlets, MySQL, MongoDB, Docker, Git, Linux, IntelliJ IDEA, Postman, Eclipse IDE, Leadership, Collaboration, Team Work, Problem Solving, Node.js",Node.js: Junior | AWS: Junior | Python: Junior,Average,Mid-level,89,Null,Male
